name,recclass,mass,fall,year,reclat,reclong
Jiddat al Harasis 479  ,Martian (shergottite),553,Found,2008,19.785650,55.853500
Jiddat al Harasis 562,L3.7/3.8,350,Found,2008,19.832630,56.213170
Sayh al Uhaymir 463,L~6,519.3,Found,2008,20.015850,56.558050
Ramlat as Sahmah 276,L6,12800,Found,2008,20.522500,56.117680
Ramlat as Sahmah 271,L6,8904,Found,2008,20.524700,56.121550
Ramlat as Sahmah 275,L6,963.6,Found,2008,20.542600,56.106830
Ramlat as Sahmah 270,L6,881.7,Found,2008,20.553400,56.126780
Ramlat as Sahmah 269,H6,438.2,Found,2008,20.571280,56.126930
Ramlat as Sahmah 268,H6,956.8,Found,2008,20.581430,56.129900
Ramlat as Sahmah 279,H5,648.4,Found,2008,20.596580,56.209180
Ramlat as Sahmah 278,H4,3208.7,Found,2008,20.632570,56.159950
Almahata Sitta,Ureilite-an,3950,Fell,2008,20.745750,32.412750
Sayh al Uhaymir 484,L6,908,Found,2008,20.786170,57.149670
Sayh al Uhaymir 489,H5,3644.6,Found,2008,20.959350,56.971900
Sayh al Uhaymir 492,L6,1257.1,Found,2008,21.268450,57.128720
Qulumat Nadqan 001,L3.7,13901,Found,2008,23.143020,49.532520
Ashuwairif 003,H4,2900,Found,2008,29.358330,14.248330
Ashuwairif 001,H4,14566,Found,2008,29.359440,14.255280
Ashuwairif 004,L6,15750,Found,2008,29.365830,14.276110
Ashuwairif 002,L5/6,11953,Found,2008,29.379720,14.269720
Northwest Africa 6203,Iron IAB-MG,35400,Found,2008,30.516670,-4.300000
Tamdakht,H5,100000,Fell,2008,31.163330,-7.015000
Bir Zar 001,H6,627,Found,2008,31.481000,9.840690
Northwest Africa 6903,Iron IIIAB,50000,Found,2008,32.371670,-6.360000
Ksar Ghilane 001,L6,5511,Found,2008,32.681000,9.728720
Seminole (f),H5,5421,Found,2008,32.700380,-102.672680
Grandview,L5,6400,Found,2008,32.788333,-101.938333
Boulder Mine,L5,1560,Found,2008,34.685000,-114.323000
Powell Peak 002,L4,1062,Found,2008,34.704900,-114.345720
Mangum,H4,750,Found,2008,34.849000,-99.704000
Kemer,L4,5760,Fell,2008,36.541940,29.418220
Kumtag,H5,26000,Found,2008,41.668890,93.173060
Hyattville,L6,8911,Found,2008,44.338230,-107.674050
Pleşcoi,L5-6,6913,Fell,2008,45.275000,26.709720
Buzzard Coulee,H4,41000,Fell,2008,52.996000,-109.848170
Thiel Mountains 07001,H6,1865,Found,2007,-85.233500,-90.437330
Thiel Mountains 07006,L5,370,Found,2007,-85.167167,-94.675170
Thiel Mountains 07013,L5,396,Found,2007,-85.165670,-94.683833
Thiel Mountains 06005,H4,432,Found,2007,-85.160330,-94.562000
San Juan 007,H6,398.897,Found,2007,-25.447500,-69.851000
Vitoria da Conquista,Iron IVA,10500,Found,2007,-14.838610,-40.836110
Cali,H/L4,478,Fell,2007,3.405000,-76.510000
Thumrayt 002,L3.5,3072,Found,2007,17.969500,54.066330
Al Huqf 065,L6,2084.16,Found,2007,19.320920,57.229770
Jiddat al Harasis 438,H4,658,Found,2007,19.578720,56.445080
Jiddat al Harasis 437,H5,364.022,Found,2007,19.581070,56.472130
Jiddat al Harasis 439,H4,1024.3,Found,2007,19.581500,56.440630
Jiddat al Harasis 443,L4,759.777,Found,2007,19.603580,56.427430
Jiddat al Harasis 441,L4,513.831,Found,2007,19.605970,56.429700
Jiddat al Harasis 410,Eucrite,529.639,Found,2007,19.685980,56.622700
Jiddat al Harasis 435,L6,353.16,Found,2007,19.692720,56.377320
Jiddat al Harasis 457,L6,6442,Found,2007,19.731830,56.329250
Jiddat al Harasis 454,H5,417.209,Found,2007,19.741130,56.309220
Jiddat al Harasis 503,H3-4,2421.6,Found,2007,19.752230,56.310600
Jiddat al Harasis 500,H5,1432.2,Found,2007,19.752270,56.309630
Jiddat al Harasis 504,H3-5,674.3,Found,2007,19.752730,56.310300
Jiddat al Harasis 501,H5,6751.4,Found,2007,19.753130,56.309130
Jiddat al Harasis 432,H6,345.34,Found,2007,19.756680,56.335880
Jiddat al Harasis 433,H6,661.9,Found,2007,19.765180,56.338980
Jiddat al Harasis 458,H4,3092.14,Found,2007,19.767500,56.334920
Jiddat al Harasis 461,L6,3308.7,Found,2007,19.770630,56.352330
Jiddat al Harasis 499,L6,606.4,Found,2007,19.779880,56.413420
Jiddat al Harasis 423,H4,1457.3,Found,2007,19.783280,56.413930
Jiddat al Harasis 493,L6,438.7,Found,2007,19.784500,56.416680
Jiddat al Harasis 495,L6,501.8,Found,2007,19.785080,56.412430
Jiddat al Harasis 468,L6,1064.1,Found,2007,19.814400,56.474220
Jiddat al Harasis 476,L6,453.3,Found,2007,19.825930,56.404480
Jiddat al Harasis 477,H4/5,493.8,Found,2007,19.873450,56.385380
Jiddat al Harasis 426,L6,11170.1,Found,2007,19.937870,56.395550
Northwest Africa 7369,R5,650,Found,2007,22.200000,-13.150000
Taoudenni,Diogenite,24370,Found,2007,22.791670,-3.966670
Chergach ,H5,100000,Fell,2007,23.696390,-5.014720
Mahadevpur,H4/5,70500,Fell,2007,27.666670,95.783330
Toufassour,Mesosiderite,73300,Found,2007,29.652250,-7.749300
La Ciénega,H6,7632,Found,2007,30.201860,-111.935870
Northwest Africa 6129,H6,1374.12,Found,2007,30.456250,-5.486720
Buck Mountains 005,L6,859.7,Found,2007,34.703370,-114.190970
Didim,H3-5,3396,Fell,2007,37.351720,27.329970
Puerto Lápice,Eucrite-br,500,Fell,2007,39.350000,-3.516670
Yelland Dry Lake,H4,76000,Found,2007,39.350670,-114.407830
Majuba 007,H4,1823.3,Found,2007,40.616670,-118.384720
Podolkhovsky,L6,648,Found,2007,49.668830,42.832500
Whitecourt,Iron IIIAB,5372,Found,2007,53.999167,-115.597500
Batyushkovo,L5,4620,Found,2007,55.548670,35.299500
Grove Mountains 050033,L6,628,Found,2006,-72.996940,75.218330
Grove Mountains 050084,L6,423,Found,2006,-72.995278,75.205833
Grove Mountains 055364,Mesosiderite,396.4,Found,2006,-72.993330,75.218330
Grove Mountains 050089,H4,910,Found,2006,-72.985830,75.167220
Grove Mountains 051864,L6,432,Found,2006,-72.979167,75.262778
Grove Mountains 050128,L6,3695,Found,2006,-72.978330,75.260280
Grove Mountains 054505,L4,873,Found,2006,-72.940560,75.157500
Grove Mountains 051532,H5,4680,Found,2006,-72.935556,75.313056
Grove Mountains 051612,H5,462.6,Found,2006,-72.829440,75.278610
Grove Mountains 053689,H4,2812,Found,2006,-72.825560,75.351390
Grove Mountains 053690,H4,1730,Found,2006,-72.825556,75.357778
Grove Mountains 052243,L6,438,Found,2006,-72.783056,75.300278
Grove Mountains 052959,L5,699,Found,2006,-72.782778,75.298333
Grove Mountains 053527,L6 ,395,Found,2006,-72.781940,75.298060
Grove Mountains 053489,L6,456,Found,2006,-72.781111,75.305833
Grove Mountains 052759,L6,395,Found,2006,-72.780000,75.316940
Grove Mountains 051739,L5,345,Found,2006,-72.780000,75.320280
Grove Mountains 054321,L6,425,Found,2006,-72.779722,75.298056
Grove Mountains 051770,L6,493,Found,2006,-72.779440,75.312500
Grove Mountains 052244,L6,414,Found,2006,-72.779170,75.313610
Grove Mountains 052905,L6,359,Found,2006,-72.779170,75.316670
Grove Mountains 052758,L6 ,393,Found,2006,-72.778610,75.316670
Grove Mountains 052904,L6,474,Found,2006,-72.778330,75.319720
Grove Mountains 051863,L6,882,Found,2006,-72.775556,75.334167
Grove Mountains 051862,L6,1823,Found,2006,-72.775000,75.336110
Grove Mountains 052115,L6,440,Found,2006,-72.772222,75.336111
Yaringie Hill,H5,5750,Found,2006,-32.082870,135.649850
Eldee 001,L6,4514,Found,2006,-31.669970,141.242330
Los Cerrillos,H4,1000,Found,2006,-28.972500,-63.341111
Pampa de Mejillones 014,L/LL4-6,3650,Found,2006,-23.230170,-70.422190
Pampa de Mejillones 012,H4,360,Found,2006,-23.162220,-70.436330
Bassikounou,H5,29560,Fell,2006,15.783330,-5.900000
Thumrayt 001,Pallasite PMG,2480,Found,2006,17.583330,54.350000
Dhofar 1534,H4,3045,Found,2006,18.184670,54.589170
Dhofar 1530,H6,2118,Found,2006,18.219170,54.315330
Dhofar 1531,L6,2100,Found,2006,18.219170,54.315330
Dhofar 1539,H4,1614,Found,2006,18.266670,54.425000
Dhofar 1433,H5,44790,Found,2006,18.433330,54.100000
Dhofar 1535,H6,2008,Found,2006,18.515000,54.105500
Shişr 162,Lunar (feldsp. breccia),5525,Found,2006,18.566670,53.833330
Dhofar 1541,H6,398,Found,2006,18.627500,54.742500
Dhofar 1540,H3.9,2481,Found,2006,18.638670,54.723830
Dhofar 1570,H5,948,Found,2006,18.687830,54.412170
Dhofar 1532,H4,487,Found,2006,19.009500,54.502170
Al Huqf 063,L6,591.8,Found,2006,19.445330,57.023450
Jiddat al Harasis 406,L6,33000,Found,2006,19.532680,56.872250
Jiddat al Harasis 327,L6,527.53,Found,2006,19.673980,55.736950
Jiddat al Harasis 405,Eucrite,980,Found,2006,19.685780,56.624020
Jiddat al Harasis 344,H4,497.4,Found,2006,19.699920,56.581970
Jiddat al Harasis 342,L5,49750,Found,2006,19.714580,56.547550
Jiddat al Harasis 324,L5,791,Found,2006,19.720580,55.681050
Jiddat al Harasis 346,H5,712.6,Found,2006,19.728120,56.586270
Jiddat al Harasis 328,L6,2221.23,Found,2006,19.740650,55.713600
Jiddat al Harasis 343,LL6,528.4,Found,2006,19.751750,56.579850
Jiddat al Harasis 345,H6,470,Found,2006,19.774020,56.605320
Jiddat al Harasis 407,H6,7000,Found,2006,19.801520,56.610300
Jiddat al Harasis 347,H5-6,850.7,Found,2006,19.816180,56.667930
Jiddat al Harasis 339,L6,488.34,Found,2006,19.928850,55.668880
Jiddat al Harasis 337,L6,731.44,Found,2006,20.004883,55.715270
Ramlat as Sahmah 266,Mesosiderite,5130,Found,2006,20.008030,56.399020
Ramlat as Sahmah 262,LL6,425,Found,2006,20.013520,56.406970
Ramlat as Sahmah 263,L6,578,Found,2006,20.239900,56.229170
Sayh al Uhaymir 452,H6,676,Found,2006,20.595170,56.830230
Sayh al Uhaymir 450,L4,1713.81,Found,2006,20.882500,57.357230
Ramlat al Wahibah 014,H5,5591,Found,2006,21.059780,58.404320
Ramlat al Wahibah 007,H5,1940.66,Found,2006,21.174600,58.409180
Ramlat al Wahibah 019,H6,546.12,Found,2006,21.212720,58.386380
Ramlat al Wahibah 027,H5,1174.41,Found,2006,21.260050,58.391520
Ramlat al Wahibah 002,H4/5,475.15,Found,2006,21.370300,58.407930
Ramlat al Wahibah 037,H4/5,529.63,Found,2006,21.376020,58.412070
Northwest Africa 4424,LL5,756,Found,2006,21.600000,-16.500000
Ramlat al Wahibah 042,L6,548.17,Found,2006,22.130150,58.440720
Kavarpura,Iron IIE-an,6800,Fell,2006,25.143330,75.813330
Noktat Addagmar,LL5,779,Found,2006,25.702500,-10.781670
Youxi,Mesosiderite-C,218000,Found,2006,26.060000,118.010000
Al Haggounia 001,Aubrite,3e+06,Found,2006,27.500000,-12.500000
Werdama,H5,4000,Fell,2006,32.797320,21.787130
Willow Wash,H3.5,552,Found,2006,35.373580,-115.343880
Coffeyville,H5,35900,Found,2006,37.016670,-95.666670
Sawyer,H4,8100,Found,2006,37.523920,-98.629930
Kackley,H4,1368,Found,2006,39.716330,-97.854500
Conception Junction,Pallasite PMG-an,17000,Found,2006,40.266667,-94.683333
Weikengquan,H5,665,Found,2006,40.266670,99.816670
Digor,Iron IIIAB,3800,Found,2006,42.333330,89.333330
Krasnodar,L5,2040,Found,2006,45.005690,39.205190
Ulyanovsk,H5,4680,Found,2006,54.364947,48.591447
Moss,CO3.6,3763,Fell,2006,59.433330,10.700000
Kirishi,L4,1350,Found,2006,59.548330,32.113330
Nahuel Niyeu,H5,10540,Found,2005,-40.533330,-66.633330
Villa Regina,Iron IIIAB,5030,Found,2005,-39.100000,-67.066670
Porto Alegre,Iron IIIE,200000,Found,2005,-30.033060,-51.230000
Shişr 045,H6,2298,Found,2005,18.151690,53.948220
Dhofar 1279,L6,1588,Found,2005,18.251170,54.198220
Dhofar 1280,H6,4473,Found,2005,18.277170,54.255470
Dhofar 1286,Eucrite-pmict,898,Found,2005,18.426320,54.428650
Dhofar 1284,L5/6,558,Found,2005,18.532000,54.034360
Shişr 047,L6,396,Found,2005,18.547440,53.994280
Shişr 048,L5/6,375,Found,2005,18.547470,53.999860
Dhofar 1282,L5,582,Found,2005,18.552000,54.002170
Dhofar 1283,L5,502,Found,2005,18.553920,54.019580
Dhofar 1251,LL6,1905,Found,2005,18.569250,54.195389
Dhofar 1569,L6,345,Found,2005,18.648670,54.430830
Dhofar 1272,LL4,1883,Found,2005,18.682806,54.285778
Dhofar 1226,L5,1040,Found,2005,18.688528,54.326528
Dhofar 1261,LL6,445.6,Found,2005,18.733472,54.515083
Dhofar 1154,LL6,952,Found,2005,18.741611,54.261750
Dhofar 1176,LL4,849,Found,2005,18.741611,54.261750
Dhofar 1181,H5,1812,Found,2005,18.745694,54.267167
Dhofar 1591,H5,556,Found,2005,18.764330,54.387000
Dhofar 1178,LL4,732,Found,2005,18.869750,54.840111
Dhofar 1243,LL4,2510,Found,2005,18.875861,54.472611
Dhofar 1232,H4,1088,Found,2005,18.895667,54.343556
Dhofar 1148,L4,426,Found,2005,19.190417,54.957194
Dhofar 1139,LL6,445,Found,2005,19.191694,54.639389
Dhofar 1170,Ureilite,501,Found,2005,19.218111,54.917417
Dhofar 1130,H4,3420,Found,2005,19.223306,54.935778
Dhofar 1131,LL4,661,Found,2005,19.229083,54.923111
Dhofar 1136,H5,356,Found,2005,19.274778,54.672972
Jiddat al Harasis 227,H4,640.8,Found,2005,19.625400,56.888650
Jiddat al Harasis 308,L6,620.9,Found,2005,19.667170,55.721000
Jiddat al Harasis 283,L5,1323.9,Found,2005,19.686500,56.145030
Jiddat al Harasis 218,L5,2927.04,Found,2005,19.703400,56.642470
Jiddat al Harasis 219,L4-5,376.89,Found,2005,19.704380,56.642430
Jiddat al Harasis 220,L4-5,1350.6,Found,2005,19.704480,56.642800
Jiddat al Harasis 229,L5,5135,Found,2005,19.705800,56.607750
Jiddat al Harasis 310,L6,3034.5,Found,2005,19.710950,55.714730
Jiddat al Harasis 286,H4-5,551.39,Found,2005,19.711970,56.467500
Jiddat al Harasis 230,L5,77000,Found,2005,19.712700,56.582770
Jiddat al Harasis 312,L6,3489,Found,2005,19.719020,55.704250
Jiddat al Harasis 313,L6,1899.7,Found,2005,19.721600,55.707850
Jiddat al Harasis 311,H4,378.74,Found,2005,19.742420,55.700900
Jiddat al Harasis 284,H4,5448.4,Found,2005,19.748570,56.679720
Jiddat al Harasis 221,L5,4012,Found,2005,19.756430,56.552050
Jiddat al Harasis 288,L5,2623,Found,2005,19.782100,56.476520
Jiddat al Harasis 291,L5,923,Found,2005,19.784200,56.478780
Jiddat al Harasis 292,L5,985.2,Found,2005,19.789180,56.480230
Jiddat al Harasis 293,L5,8420,Found,2005,19.793630,56.479270
Jiddat al Harasis 294,L5,503.95,Found,2005,19.795850,56.477670
Jiddat al Harasis 118,LL~6,1802,Found,2005,19.797170,56.719500
Jiddat al Harasis 290,L5,671.2,Found,2005,19.797770,56.476020
Jiddat al Harasis 295,L5,4820,Found,2005,19.801500,56.467620
Jiddat al Harasis 297,L5,643.3,Found,2005,19.801920,56.462300
Jiddat al Harasis 223,H5,1691.5,Found,2005,19.822570,56.659020
Jiddat al Harasis 224,H5,487.71,Found,2005,19.825670,56.665480
Jiddat al Harasis 289,L6,2519.3,Found,2005,19.906370,56.493600
Jiddat al Harasis 272,H4,942.1,Found,2005,19.930650,56.083870
Jiddat al Harasis 323,H5,2967,Found,2005,19.962970,56.445870
Jiddat al Harasis 214,H5,459.06,Found,2005,19.965970,56.446980
Jiddat al Harasis 265,L6,886.3,Found,2005,19.967650,56.479650
Jiddat al Harasis 279,L6,7494.2,Found,2005,19.973030,55.952800
Jiddat al Harasis 280,H4,533.3,Found,2005,19.974780,55.953920
Jiddat al Harasis 274,H4/6,2738.5,Found,2005,19.976120,55.954830
Jiddat al Harasis 276,H4/6,1798.9,Found,2005,19.979330,55.955070
Jiddat al Harasis 278,H4/6,707.4,Found,2005,19.979670,55.956450
Jiddat al Harasis 264,H4-5,419.8,Found,2005,19.980650,56.468650
Jiddat al Harasis 240,Mesosiderite,603.9,Found,2005,19.985520,56.415430
Jiddat al Harasis 256,H5,3040.5,Found,2005,19.990970,56.343020
Jiddat al Harasis 258,H4-5,421.9,Found,2005,19.990970,56.483330
Jiddat al Harasis 254,H5,1918,Found,2005,19.991470,56.345200
Jiddat al Harasis 262,H5,410.31,Found,2005,19.996530,56.526100
Sayh al Uhaymir 414,H5,410.31,Found,2005,19.996530,56.526100
Jiddat al Harasis 263,H5,1212.5,Found,2005,19.997020,56.512120
Sayh al Uhaymir 415,H5,1212.5,Found,2005,19.997020,56.512120
Jiddat al Harasis 267,Mesosiderite,16005.5,Found,2005,19.999700,56.411080
Jiddat al Harasis 233,Mesosiderite,735.8,Found,2005,19.999880,56.414980
Ramlat as Sahmah 234,L5-6,988.4,Found,2005,20.018120,56.421720
Ramlat as Sahmah 253,H4,522,Found,2005,20.048120,56.483250
Ramlat as Sahmah 252,L4,7171,Found,2005,20.053400,56.466120
Ramlat as Sahmah 247,Ureilite,579,Found,2005,20.311420,56.225320
Ramlat as Sahmah 246,H5,2841,Found,2005,20.839300,56.415330
Sayh al Uhaymir 422,H5,506.3,Found,2005,20.849180,56.949020
Sayh al Uhaymir 408,L5,369.1,Found,2005,20.910220,56.902280
Sayh al Uhaymir 410,L4,455.7,Found,2005,20.912120,56.846970
Sayh al Uhaymir 309,L6,714,Found,2005,20.927670,57.282330
Sayh al Uhaymir 425,L5-6,10006.7,Found,2005,20.930150,57.145050
Sayh al Uhaymir 407,H4,720.2,Found,2005,21.003450,57.153680
Sayh al Uhaymir 423,H6,8507.7,Found,2005,21.013320,57.091730
Sayh al Uhaymir 322,H5,468,Found,2005,21.060000,57.296670
Qarat al Milh 001,LL4-6,7269,Found,2005,21.370150,57.729100
United Arab Emirates 002,L6,2000,Found,2005,22.842310,55.141030
Rhall Amane 002,LL6,383,Found,2005,23.390670,-9.940170
Sueilila,LL6,13266,Found,2005,24.636330,-14.716330
Dar al Gani 1045,L6,955,Found,2005,27.495830,16.258330
Lixian,Iron IIAB,43000,Found,2005,29.851670,111.598330
Shahdad,H5,1074,Found,2005,30.553830,57.784170
La Luz,H4,4798,Found,2005,33.003830,-105.850830
Metameur 001,LL6,748,Found,2005,33.350000,10.400000
Apache Junction,Iron IIIAB,25000,Found,2005,33.450000,-111.516670
Trilby Wash,L4,846,Found,2005,33.916670,-112.550000
Buck Mountains 003,L6,34200,Found,2005,34.734500,-114.217170
Lone Island Lake,Iron IAB-sLL,4800,Found,2005,50.009570,-95.385370
Hambleton,Pallasite PMG,17600,Found,2005,54.240280,-1.198890
Mount DeWitt 03001,LL6,725.2,Found,2004,-77.209190,159.761170
Windimurra,H4/5,30000,Found,2004,-28.096970,118.455610
Morokweng,LL6,750,Found,2004,-26.372470,23.523950
Estación Imilac,H5,1908,Found,2004,-24.229830,-68.892530
Pampa de Mejillones 010,L5,360,Found,2004,-23.202220,-70.435280
Maigatari-Danduma,H5/6,4629,Fell,2004,12.833330,9.383330
Dhofar 1113,H3,702,Found,2004,18.142170,54.096830
Dhofar 1088,L~6,470,Found,2004,18.153630,54.105620
Dhofar 1288,H5,43600,Found,2004,18.278330,54.285000
Shişr 014,L5,2579,Found,2004,18.328830,53.886000
Dhofar 1636,L5,1078,Found,2004,18.401500,54.323830
Dhofar 1638,L5,1248,Found,2004,18.406170,54.313670
Dhofar 1581,H5,488,Found,2004,18.486830,54.350330
Dhofar 1583,H5,510,Found,2004,18.497670,54.330170
Dhofar 1598,L6,766,Found,2004,18.559330,54.494670
Dhofar 1580,LL6,1503,Found,2004,18.567830,54.426830
Dhofar 1290,LL4,1211.3,Found,2004,18.570000,54.423330
Shişr 169,H5,1304,Found,2004,18.604170,53.968330
Shişr 168,H5,12688,Found,2004,18.606670,53.951170
Dhofar 1289,L4,37000,Found,2004,18.633330,54.421670
Dhofar 1589,H5,360,Found,2004,18.672670,54.429170
Dhofar 1630,H5,1357,Found,2004,18.696670,54.371670
Dhofar 1631,H5,3770,Found,2004,18.712000,54.400330
Dhofar 1562,L6,7550,Found,2004,18.926000,54.398880
Dhofar 1593,H5,1254,Found,2004,18.935830,54.319500
Dhofar 1590,H5,996,Found,2004,18.951670,54.281170
Dhofar 1196,L6,422,Found,2004,18.960770,54.377070
Dhofar 1597,H5,4558,Found,2004,18.961330,54.368500
Dhofar 1588,L5,1224,Found,2004,18.993170,54.279330
Dhofar 1195,H5,650,Found,2004,19.031500,54.373500
Dhofar 964,H4,1592,Found,2004,19.126000,54.856330
Dhofar 966,L5,868,Found,2004,19.192170,54.985500
Dhofar 975,L4,4230,Found,2004,19.219390,54.918580
Dhofar 977,H3,1728,Found,2004,19.221190,54.959610
Dhofar 978,L4,2467,Found,2004,19.228780,54.939530
Dhofar 989,H6,608.5,Found,2004,19.234390,54.916810
Dhofar 973,H4,423.5,Found,2004,19.268310,54.846940
Dhofar 969,H5,737.4,Found,2004,19.300220,54.858440
Jiddat al Harasis 054,Ureilite,5079,Found,2004,19.630330,55.115170
Jiddat al Harasis 055,L4-5,200000,Found,2004,19.651670,55.690000
Jiddat al Harasis 111,L/LL4,4235,Found,2004,19.660400,56.961720
Jiddat al Harasis 113,H/L~4,411,Found,2004,19.673267,55.742217
Jiddat al Harasis 115,L~6,442,Found,2004,19.742120,55.719870
Dhofar 979,Ureilite,1063,Found,2004,19.756670,54.936670
Jiddat al Harasis 119,L~6,1000,Found,2004,19.774550,56.724080
Ramlat as Sahmah 330,L5,1130,Found,2004,20.079170,56.333170
Ramlat as Sahmah 331,L5,360,Found,2004,20.091500,56.357500
Capot Rey,H5,38000,Found,2004,20.125930,10.205600
Ramlat as Sahmah 007,Ureilite,420,Found,2004,20.170000,56.265000
Kaprada,L5/6,1600,Fell,2004,20.339160,73.223290
Sayh al Uhaymir 287,H5,373,Found,2004,20.526930,57.134330
Sayh al Uhaymir 180,L4,556,Found,2004,20.548170,56.679310
Sayh al Uhaymir 175,L6,622,Found,2004,20.573000,56.702570
Sayh al Uhaymir 292,H5,387,Found,2004,20.603420,57.164270
Sayh al Uhaymir 293,H5,613,Found,2004,20.608370,57.160070
Sayh al Uhaymir 313,H4,412,Found,2004,20.680000,56.815000
Ramlat as Sahmah 008,L6,466,Found,2004,20.727980,56.115920
Sayh al Uhaymir 170,H5,570,Found,2004,20.966000,57.325500
Sayh al Uhaymir 326,L6,1352,Found,2004,21.008330,57.310000
Sayh al Uhaymir 295,L5,4780,Found,2004,21.009870,57.038620
Sayh al Uhaymir 173,L6,690,Found,2004,21.055170,57.297500
Sayh al Uhaymir 290,CH3,1796,Found,2004,21.075440,57.147030
Sayh al Uhaymir 319,H5,550,Found,2004,21.090000,57.258330
Ilafegh 017,H5,1063,Found,2004,21.590670,1.524170
Silet,L5,971,Found,2004,22.783330,4.150000
Plateau du Tademait 006,LL6,2995,Found,2004,27.370330,0.706170
Acfer 379,H4,14764,Found,2004,27.411400,3.704670
Acfer 390,H4,578,Found,2004,27.502500,3.693000
Acfer 389,H5,397,Found,2004,27.504000,3.681670
Acfer 391,H4,388,Found,2004,27.596170,4.172000
Acfer 388,H4,1072,Found,2004,27.616670,3.866670
Hammadah al Hamra 336,H4/5,880,Found,2004,28.650680,12.691250
Benguerir,LL6,25000,Fell,2004,32.250000,-8.150000
Chocolate Mountains,Ureilite,699,Found,2004,33.012220,-114.866670
Octave Mine,H5,1304.2,Found,2004,34.132280,-112.702250
Palo Verde Mine,L6,9158,Found,2004,34.714570,-114.191420
Buck Mountain Wash,H3-5,798,Found,2004,34.724530,-114.208830
Sacramento Wash 002,H4,892.8,Found,2004,34.756350,-114.234300
Coyote Dry Lake 223,L6,512,Found,2004,35.038420,-116.758180
Xifu,Iron IAB complex,3e+06,Found,2004,36.300000,120.483330
Moapa Valley,CM1,698.8,Found,2004,36.557220,-114.426940
